Categoria;Especie;Numero;Ano;Data;NUP;Normativo;Situacao;Legislacao;Palavras;Descricao;Interessados;Correlacoes;Link
Patentes;Nota PFE;218;2002;15/10/2002;7401137-5;Não;Vigente;Art. 38 da LPI;Modelo de Utilidade. Justa causa. Exigência de comprovação da justa causa;Trata-se de consulta sobre devolução de prazo pleiteada pelo requerente para recolhimento da taxa correspondente à expedição de carta-patente, sob a alegação de que esteve impedido de fazê-lo em tempo hábil, por estar desempregado. A Procuradoria manifesta que inexiste qualquer possibilidade de ordem legal de ser atendido o pleito do requerente, tendo em vista que a justa causa deve ser comprovada e não meramente alegada, como se apresentou no caso vertente. ;DIRPA;RPI n 1. 509/99;https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/nota-218-2002.pdf
Marcas;Nota PFE;215;2002;14/10/2002;8216257-99;Não;Vigente;"Art. 128 da LPI
Art. 61 do CPI";Marcas. Registro PF com comprovação de registro atividade compatível;Trata-se de consulta sobre compatibilidade com a atividade reivindicada e sua licitude para exercício na classe 40. 50 A Procuradoria manifesta que pessoa física na qualidade de autônoma, só pode requerer registro de marca, relativa a atividade que exerça efetiva e licitamente. ;DIRMA;0;https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/nota-215-2002.pdf
Marcas;Parecer PFE;54;2002;09/10/2002;1829/2002;Não;Vigente;Art. 125 da LPI;Marcas. Marca de alto renome. ;Trata-se de pronunciamento acerca da aplicação do art. 125 da Lei de Propriedade Industrial, com vistas a subsidiar a Dirma na formulação de eventuais procedimentos visantes à apreciação e ao reconhecimento do alto renome de marca e, de efeito, à outorga da proteção legal preconizada na norma. ;DIRMA;Decreto n 635/92;https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/parecer-054-2002.pdf
Marcas;Parecer PFE;53;2002;06/10/2002;002623/02;Não;Vigente;Art, 143 da Lei 8.112/90;Marcas. Falsificação de documentos de registro;Trata-se de denúncia acerca de falsificação de documentos de registro. A Procuradoria manifesta que restam constatados realmente dois casos de utilização, pelo advogado constituído, de certificados de registro de marca falsificados, demonstrando claramente a intenção de causar prejuízo a outra pessoa e obter para si e para os seus Clientes benefício ilegítimo, burlando o Estado e também, a marca do titular, burlando o Judiciário do estado do Rio de Janeiro. ;DIRMA;Registro n 820478790;https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/parecer-053-2002.pdf
Marcas;Nota PFE;203;2002;01/10/2002;Reg. 811410803;Não;Vigente;Art. 128, 134, 135 da LPI;Marcas. Anotação de ônus. Anotação de penhora. ;Trata-se de transferência de titularidade em processos de marcas em que pesa diversas anotações de gravame de penhora por força de decisões judiciais. A Procuradoria manifesta que tendo sido declarado pela cedente no documento de cessão que as marcas se encontram livres e desembaraçadas de quaisquer ônus judiciais ou extrajudiciais, deve ser exigido da cedente a comprovação do levantamento das penhoras anotadas. ;DIRMA;"INPI/PROC/DICONS/N 35/2000
Processos 002094509
Petição RJ n 017982/00";https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/nota-203-2002.pdf
Marcas;Parecer PFE;48;2002;25/09/2002;819584819;Não;Vigente;—;Marcas. Retribuições INPI. Extravio de guia após o protocolo. ;A Procuradoria manifesta que em casos de extravio de guia, casos comprovadamente excepcionais, poderá a Administração aceitar cópias das petições e das guias de arrecadaçãoapresentadas pelos usuários como prova de recolhimento da retribuição dos serviços prestados pelo lNPI e, não sendo possível o fornecimento de cópia da guia de arrecadação, caberá à Administração o ônus de providenciar uma declaração do banco recebedor da receita, ou ainda, declaração do Setor Financeiro da entrada da receita para os serviços postulados. ;DIRMA;"Petição n 069615
PARECER/INPI/PROC/DICONS/N. 035/2002";https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/parecer-048-2002.pdf
Marcas;Nota PFE;197;2002;24/09/2002;52400.000236/02;Não;Vigente;Art.136 da LPI;Marcas. Anotação de ônus. Anotação de penhor. ;Trata-se de consulta sobre anotação de penhor prevista no art. 136, da LPI. A Procuradoria manifesta que proceder-se-á a anotação de penhor que recaia sobre pedido ou registro de marca nos moldes do 136, II desde que acompanhado do respectivo contrato de garantia, devidamente arquivado no registro de títulos e documentos. Para cada petição será recolhida a taxa de retribuição correspondente, na razão de um pagamento para cada serviço solicitado. ;DIRMA;0;https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/nota-197-2002.pdf
Administrativo;Nota PFE;190;2002;18/09/2002;52400002931/02;Não;Vigente;Art. 26 da Lei nº 9784/99;Envio de documentos para usuários. Via postal. Aviso de Recebimento (AR). Unidades do INPI fechadas em virtude das restrições orçamentárias. Art. 26 da Lei n. 9784, de 29- 01-99. Processo administrativo. Administração Pública Federal. ;Trata-se de consulta sobre a possibilidade de envio de documentos para os usuários via postal com Aviso de Recebimento (AR), para aquelas Unidades do INPI que se encontram fechadas em virtude das restrições orçamentárias. A Procuradoria manifesta que a remessa para o usuário de documentos via postal com aviso de Recebimento (AR), encontra respaldo legal no preceituado no parágrafo terceiro do art. 26 da lei n. 9784, de 29- 01-99, que regula o processo administrativo no âmbito da Administração Pública Federal. ;DIRAD;0;https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/nota-190-2002.pdf
Marcas;Nota PFE;191;2002;18/09/2002;52400.002729/02;Não;Vigente;"Art. 136 da LPI
Lei nº 6.015/73";Marcas. Anotação de ônus. Anotação de penhor. ;Trata-se de consulta sobre anotação de penhor prevista no art. 136, da LPI. A Procuradoria manifesta que proceder-se-á a anotação de penhor que recaia sobre pedido ou registro de marca nos moldes do 136, II desde que acompanhado do respectivo contrato de garantia, devidamente arquivado no registro de títulos e documentos. Para cada petição será recolhida a taxa de retribuição correspondente, na razão de um pagamento para cada serviço solicitado. ;DIRMA;0;https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/nota-191-2002.pdf
Marcas;Nota PFE;183;2002;11/09/2002;820085774;Não;Vigente;Art.128 da LPI;Marcas. Registro PF com comprovação de registro atividade compatível;Trata-se de pedido de registro da marca nominativa por pessoa física, na classe 38. 10 (serviços de comunicação, publicidade e propaganda e de radiofonia, telegrafia, telefonia, telex, jornalismo, etc. ), na forma prescrita no art. 128, da LPI. A Procuradoria manifesta que, para legitimar, o pedido de registro de marca na classe 38. 10, como locutor radialista, deverá o requerente apresentar o registro profissional competente, emitido pela delegacia regional do trabalho. ;DIRMA;Registro na classe 38. 10;https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/nota-183-2002.pdf
Patentes;Parecer PFE;45;2002;23/08/2002;52400.002760/02;Não;Vigente;Art. 217 da LPI;DIRPA. Qualificação de procurador. ;Consulta o Senhor Diretor de Patentes acerca da aplicação do artigo 217 da Lei da Propriedade Industrial - LPI, em especial no que se refere a qualificação de procurador. ;DIRPA;Decreto nº 3000/1999;https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/parecer-045-2002.pdf
Patentes;Nota PFE;166;2002;21/08/2002;9602172-1;Não;Vigente;Art. 59 da LPI;Patentes. Anotação de ônus. Pedido de anotação de ônus contrato de garantia de propriedade intelectual;Trata-se de consulta à sobre a pertinência da anotação de ônus requerida com fundamento no art:59, inc. II da LPI, tendo em vista o contrato de Garantia de Propriedade Intelectual. A Procuradoria manifesta que a anotação deve ser deferida, pois o único empecilho verificado foi a respeito da tradução do contrato em análise, que devido a fé pública, deveria ter sido efetuada por tradutor juramentado, o que foi saneado através da petição de cumprimento de exigência. ;DIRPA;Patente no PI 9602172-1;https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/nota-166-2002.pdf
Marcas;Nota PFE;158;2002;12/08/2002;819654817;Não;Vigente;Art. 53, 54 da Lei 9.784/99;Marcas. Nulidade. Data errônea praticada pelo INPI;Trata-se de consulta sobre uso de data errônea pelo INPI. A Procuradoria manifesta que o ato administrativo eivado de vício, verificado no decorrer dos primeiros 5 anos de sua efetivação, deverá ser anulado pela administração. Passados os 5 anos, o ato fica convalidado, conforme inteligência dos artigos, 53 e 54 da LPI. ;DIRMA;Protocolo n 000004/96;https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/nota-158-2002.pdf
Patentes;Nota PFE;164;2002;12/08/2002;52400.002633/02;Não;Vigente;—;Patentes. Justa causa. Inconsistência no sistema. ;Trata-se de MEMORANDO relatando que devido a precariedade das informações prestadas através do terminal de patentes, situado na Recepção do INPI/RJ os usuários estavam incidindo em erro, na medida em que as publicações da RPI ali disponibilizadas não correspondiam ao último andamento do processo. A Procuradoria manifesta que a inconsistência no terminal reclama providências de ordem técnico-administrativa, não havendo conteúdo jurídico a ser analisado in casu. ;DIRPA;0;https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/nota-164-2002.pdf
Marcas;Nota PFE;172;2002;09/08/2002;52400.002719/02;Não;Vigente;Art. 168, 169 da LPI;Marcas. Nulidade. Pedido de antecipação exame processo nulidade;Trata-se de consulta sobre a possibilidade de serem examinados prioritariamente os processos administrativos de nulidade, cujas decisões no âmbito administrativo poderão extinguir as correspondentes ações judiciais. A Procuradoria aponta que o assuntoenvolve competência do Grupo Especial de Trabalho - GET, e sugere o encaminhamento. ;DIRMA;0;https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/nota-172-2002.pdf
Marcas;Nota PFE;128;2002;07/08/2002;816238987;Não;Vigente;Lei 5648170;Marcas. Duplicidade de registro de marca;Trata-se de consulta sobre a duplicidade de registro de marca, para dois titulares diversos. A Procuradoria manifesta ter havido desatenção do INPI para a possibilidade de desarquivamento – que veio a ocorrer – do pedido prioritariamente, manifestando-se pela impossibilidade da reforma do deferimento do pedido posterior face à prescrição do ato, ressalvando a via judicial para o necessário reparo da falha administrativa. ;DIRMA;Processo n 814. 797. 334;https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/nota-128-2002.pdf
Patentes;Nota PFE;145;2002;24/07/2002;8302828-5;Não;Vigente;—;Patentes. Expedição de nova carta patente;Trata-se de consulta sobre os procedimentos a serem adotados em face de decisão judicial que determina expedição de nova carta patente, com novas reivindicações. A Procuradoria orienta à expedição. ;DIRPA;Ação n 94. 0028641-4;https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/nota-145-2002.pdf
Administrativo;Nota PFE;137;2002;19/07/2002;5900183-6;Não;Vigente;Art. 10 da LPI;Alcance. Manifestações das partes. Papeleta de reclamação. ;"Trata-se de consulta sobre o alcance que se pode atribuir às manifestações das partes apresentadas através da "" Papeleta de reclamação "". A Procuradoria indaga sobre sua origem e natureza, a fim de definir qual o conteúdo que por ela pode e deve ser manifestado pelas partes, para posteriormente acolher-se ou nãoaos pleitos nela contidas. ";DIRAD;0;https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/nota-137-2002.pdf
Marcas;Nota PFE;140;2002;19/07/2002;816865434;Não;Vigente;Art. 134 da Lei nº 9.279/96.;Marcas. Cessão de marca. Transferência de titularidade de marca sub júdice;Trata-se de pedido de anotação de transferência de titularidade por meio de documento de cessão, em registro de marca objeto de Ação de Nulidade de registro. A Procuradoria manifesta-se pela possibilidade jurídica de averbação, uma vez que preenchidos os requisitos legais da LPI. ;DIRMA;RPI 1617;https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/nota-140-2002.pdf
Marcas;Nota PFE;135;2002;16/07/2002;25/2002;Não;Vigente;Art. 128 da LPI;Marcas. Compatibilidade entre a marca e o ramo de atuação do titular;Trata-se de solicitação da DIRMA para que seja emitido pronunciamento a respeito do entendimento relativo ao texto legal do art. 128 § 1º da LPI. A Procuradoria traz os aspectos relevantes sobre a matéria de compatibilidade entre a marca e o ramo de atuação do titular. ;DIRMA;0;https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/nota-135-2002.pdf
Marcas;Nota PFE;125;2002;15/07/2002;82140566;Não;Vigente;Art.127 da LPI;Marcas. Prioridade Unionista. ;Trata-se de consulta sobre a possibilidade de substituição de formulários errados que foram protocolados tempestivamente. O prazo a que se refere parágrafo 3º do art. 127 da LPI, além de ser peremptório, é de natureza decadencial, comportando dilação para sua regularização e comprovação da prioridade reivindicada. ;DIRMA;Petição n O30841/99;https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/nota-0125-2002.pdf
Marcas;Nota PFE;134;2002;15/07/2002;"818076070 
e 81807606";Não;Vigente;Art. 53, 54 da Lei 9.784/99;Marcas. Nulidade. Preclusão de procedimento adm de nulidade;Trata-se de consulta sobre a possibilidade de serem anulados todos os despachos relativos a processo, visando o seu saneamento. A Procuradoria manifesta que o ato administrativo eivado de vício, verificado no decorrer dos primeiros 5 anos de sua efetivação, deverá ser anulado pela administração. Passados os 5 anos o ato fica convalidado. Inteligência dos artigos. 53 e 54 da Lei 9. 784/99. ;DIRMA;Processo n 818076070;https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/nota-134-2002.pdf
Marcas;Nota PFE;133;2002;12/07/2002;"817855424
e 818177128";Não;Vigente;Lei nº 9.279/96;Marcas. Cessão de marca. Transferência decorrente de incorporação da empresa;Trata-se de pedido de anotação de transferência de titularidade por incorporação de empresa, em registro de marca objeto de Ação de Nulidade de registro. A Procuradoria manifesta haver possibilidade jurídica de averbação, desde que preenchidos os requisitos legais da LPI. ;DIRMA;Processo n 2000. 51. 01. 531869-0;https://www.gov.br/inpi/pt-br/acesso-a-informacao/manifestacoes-juridicas-de-pi/arquivos/documentos/2002/nota-133-2002.pdf
